result_reldir	rho	eta	delta	N	nn_agent_holdout_rank	ridge_agent_holdout_rank	nn_broker_holdout_rank	ridge_broker_holdout_rank	nn_rank_gap	ridge_rank_gap	nn_agent_holdout_r2	ridge_agent_holdout_r2	nn_broker_holdout_r2	ridge_broker_holdout_r2	nn_r2_gap	ridge_r2_gap	nn_output_gap	ridge_output_gap	nn_outsourcing_rate	ridge_outsourcing_rate	nn_access_fraction	ridge_access_fraction	nn_betweenness	ridge_betweenness	nn_mean_degree	ridge_mean_degree	delta_agent_holdout_rank	delta_broker_holdout_rank	delta_rank_gap	delta_agent_holdout_r2	delta_broker_holdout_r2	delta_r2_gap	delta_output_gap	delta_outsourcing_rate	delta_access_fraction	delta_betweenness	delta_mean_degree	delta_se_agent_holdout_rank	delta_se_broker_holdout_rank	delta_se_rank_gap	delta_se_agent_holdout_r2	delta_se_broker_holdout_r2	delta_se_r2_gap	delta_se_output_gap	delta_se_outsourcing_rate	delta_se_access_fraction	delta_se_betweenness	delta_se_mean_degree	delta_ci_lower_agent_holdout_rank	delta_ci_lower_broker_holdout_rank	delta_ci_lower_rank_gap	delta_ci_lower_agent_holdout_r2	delta_ci_lower_broker_holdout_r2	delta_ci_lower_r2_gap	delta_ci_lower_output_gap	delta_ci_lower_outsourcing_rate	delta_ci_lower_access_fraction	delta_ci_lower_betweenness	delta_ci_lower_mean_degree	delta_ci_upper_agent_holdout_rank	delta_ci_upper_broker_holdout_rank	delta_ci_upper_rank_gap	delta_ci_upper_agent_holdout_r2	delta_ci_upper_broker_holdout_r2	delta_ci_upper_r2_gap	delta_ci_upper_output_gap	delta_ci_upper_outsourcing_rate	delta_ci_upper_access_fraction	delta_ci_upper_betweenness	delta_ci_upper_mean_degree	delta_n_agent_holdout_rank	delta_n_broker_holdout_rank	delta_n_rank_gap	delta_n_agent_holdout_r2	delta_n_broker_holdout_r2	delta_n_r2_gap	delta_n_output_gap	delta_n_outsourcing_rate	delta_n_access_fraction	delta_n_betweenness	delta_n_mean_degree
phase/rho_delta/cells/3_3	0.7	0.02	0.75	1000	0.45402072701688556	0.4522140712945591	0.9313857410881801	0.769126904315197	0.4773650140712945	0.3169128330206379	-3.788318160615374	-2.313858191016688	0.7446296507619634	0.33215538379700493	4.532947811377338	2.6460135748136926	0.5510653765172193	0.45667654288260245	0.9750181678165106	0.9178724071167963	0.13077318196121657	0.12180040237046155	0.7455793218526112	0.7282950433362362	20.627235000000002	19.251715	-0.00180665572232645	-0.16225883677298308	-0.16045218105065667	1.474459969598687	-0.4124742669649584	-1.886934236563646	-0.09438883363461678	-0.05714576069971429	-0.008972779590755013	-0.01728427851637515	-1.37552	0.00846800350023996	0.012946447481870177	0.018860154816039847	0.22806792305920462	0.06730902790029669	0.2547814393041687	0.010127943913633189	0.00675335537445384	0.005436109877283466	0.01190049402139611	0.5361268315844083	-0.019530390741142448	-0.18935606277167125	-0.1999269387504928	0.9971083205968282	-0.5533536814391194	-2.4201979176440416	-0.11558686386754928	-0.07128069594641381	-0.02035068832631591	-0.04219229876249948	-2.4976463547198793	0.01591707929648955	-0.13516161077429492	-0.12097742335082054	1.951811618600546	-0.2715948524907974	-1.3536705554832502	-0.07319080340168428	-0.04301082545301477	0.0024051291448058867	0.0076237417297491845	-0.25339364528012087	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/3_4	0.7	0.02	1.0	1000	0.4256821200750468	0.43866700281425886	0.9280476782363978	0.6725032739212008	0.5023655581613509	0.23383627110694186	-4.02873879015918	-2.2999396290835157	0.7250087586930951	0.09587534107767133	4.7537475488522745	2.3958149701611875	0.5695479449609298	0.4581928500935774	0.9732040104393522	0.8861582780357413	0.12674252719133117	0.1272327207079766	0.7680366369999101	0.7214518128876432	19.6562575	19.60546	0.012984882739212	-0.255544404315197	-0.26852928705440904	1.7287991610756646	-0.6291334176154237	-2.3579325786910887	-0.1113550948673524	-0.0870457324036112	0.0004901935166454132	-0.04658482411226699	-0.050797499999999475	0.009583637844860922	0.013604832137818833	0.019803117397348864	0.21731825057200824	0.07769480926601484	0.26388746140936226	0.013769113619234224	0.009583591509350687	0.00645861391321193	0.015749906085035747	0.561431097221469	-0.007073901798819719	-0.284019645235839	-0.3099776881193319	1.2739468351665189	-0.7917505223118584	-2.9102553830776285	-0.14017418088029068	-0.10710441996030542	-0.013027840761843337	-0.07954975640291861	-1.2258862913773843	0.03304366727724372	-0.22706916339455493	-0.22708088598948617	2.18365148698481	-0.4665163129189891	-1.805609774304549	-0.08253600885441412	-0.06698704484691698	0.014008227795134165	-0.013619891821615368	1.1242912913773855	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/4_0	0.85	0.02	0.0	1000	0.44328534240150097	0.400519882739212	0.9366929409005629	0.97801138836773	0.49340759849906196	0.5774915056285179	-3.763012769131533	-2.8186016069296183	0.42852924717952634	0.5933835427152266	4.191542016311059	3.4119851496448446	0.42763672204648967	0.36974748365504667	0.9618891422918555	0.9391980230144457	0.1511985694579946	0.1483861372957901	0.4009348916674164	0.3348371593938755	22.2041125	22.20055	-0.042765459662288965	0.041318447467167035	0.0840839071294559	0.944411162201915	0.16485429553570027	-0.779556866666215	-0.05788923839144296	-0.02269111927740967	-0.00281243216220452	-0.06609773227354097	-0.00356250000000049	0.026355872945469667	0.004506434846395695	0.02786265558423013	0.35459626444812464	0.15931992008144488	0.30195603188500153	0.04881587524077911	0.021276430693475304	0.005667329820961995	0.015146264071643413	0.6957845323226206	-0.09792893571208616	0.03188637093403703	0.02576669877196823	0.20223265110866007	-0.16860612954117335	-1.4115581047752057	-0.16006203950738868	-0.06722320051080476	-0.014674289801743515	-0.09779922730991097	-1.4598562628364815	0.012398016387508232	0.05075052400029704	0.14240111548694356	1.68658967329517	0.49831472061257387	-0.14755562855722437	0.04428356272450275	0.02184096195598541	0.009049425477334474	-0.03439623723717097	1.4527312628364804	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/4_1	0.85	0.02	0.25	1000	0.45230141181988753	0.3978207504690432	0.9433099015009381	0.9685689165103192	0.4910084896810506	0.5707481660412758	-3.632021063321793	-2.805641861253952	0.7000304682929898	0.6296722872031455	4.332051531614783	3.4353141484570977	0.35562506526152626	0.3837544308731519	0.9477277866040028	0.9481077089697866	0.15896138228671497	0.14436843884284783	0.3533934919854493	0.36462490205767184	24.5639175	21.5328625	-0.05448066135084424	0.025259015009380898	0.07973967636022518	0.8263792020678409	-0.07035818108984429	-0.8967373831576856	0.028129365611625722	0.00037992236578367476	-0.014592943443867154	0.01123141007222252	-3.031055	0.0168649404393438	0.004338065721395029	0.018177636346301488	0.2828562023529496	0.0519349286535616	0.27963231636235675	0.010802725651116367	0.006605687864407417	0.004805487143487636	0.012636878810193793	0.41705479218310726	-0.08977938736655426	0.016179339104896967	0.04169344623512938	0.23435436660453302	-0.1790592360257281	-1.4820145476940128	0.005519000970665499	-0.013445941230334105	-0.02465094362833665	-0.01521788125015575	-3.903960712045502	-0.019181935335134223	0.03433869091386483	0.11778590648532097	1.4184040375311486	0.0383428738460395	-0.31146021862135853	0.05073973025258595	0.014205785961901456	-0.004534943259397656	0.037680701394600793	-2.1581492879544975	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/4_3	0.85	0.02	0.75	1000	0.44853275797373354	0.4179036819887429	0.9403140900562852	0.9128325422138837	0.4917813320825516	0.4949288602251407	-3.6774307706067235	-2.388095574093679	0.7334105127493603	0.6305466599603252	4.410841283356083	3.018642234054005	0.399796270186196	0.3666213150874794	0.9467087532790437	0.9190306139744131	0.16944778772661265	0.13766959060669198	0.42448148099764155	0.44405912385743224	25.202605	20.69735	-0.030629075984990605	-0.02748154784240154	0.0031475281425890926	1.289335196513044	-0.10286385278903518	-1.3921990493020788	-0.0331749550987165	-0.02767813930463086	-0.03177819711992066	0.019577642859790686	-4.505255	0.02346390423891969	0.009621415077799936	0.02979497542398066	0.37270012107228845	0.050773816554611564	0.3730862880261783	0.019438158624499463	0.015181004389107902	0.005669240556512219	0.013989256328027751	0.4741195508643806	-0.07973959196738262	-0.047619401037683605	-0.059214072120306854	0.5092648780278549	-0.20913467217195203	-2.173077624510777	-0.07385948867319822	-0.05945234666111182	-0.043644053974927884	-0.009702207138055061	-5.497598624624413	0.01848143999740141	-0.007343694647119474	0.06550912840548503	2.069405514998233	0.0034069665938816773	-0.6113204740933806	0.007509578475765215	0.004096068051850102	-0.019912340264913432	0.048857492857636436	-3.5129113753755874	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/4_4	0.85	0.02	1.0	1000	0.4373834803001877	0.42492895403377107	0.9468961866791746	0.869969559099437	0.5095127063789869	0.44504060506566595	-3.6073452782550426	-2.22465091947769	0.7848057089091149	0.553475901279859	4.392150987164158	2.778126820757549	0.4002112840465209	0.3661989340069932	0.9637010958882033	0.9095302965509278	0.16026440715491863	0.13593742675267503	0.48060168321062235	0.4806806838664362	24.0822825	20.590317499999998	-0.012454526266416513	-0.07692662757973734	-0.06447210131332082	1.3826943587773528	-0.23132980762925603	-1.6140241664066086	-0.03401235003952768	-0.054170799337275366	-0.02432698040224358	7.900065581383231e-5	-3.4919650000000004	0.017186662532491327	0.01176660061174785	0.02573657328396481	0.28404983365284553	0.05214252101042886	0.2834007511972294	0.016284466414767395	0.013964583653686939	0.005629229278283339	0.02177863436911383	0.5670437103858553	-0.0484266243619189	-0.10155440569874112	-0.11833936827470143	0.7881712242912682	-0.3404653583615743	-2.2071887556997942	-0.0680961299588401	-0.0833990088342392	-0.036109092689470136	-0.04550420495090496	-4.678801125738534	0.02351757182908587	-0.05229884946073356	-0.010604834351940207	1.9772174932634374	-0.12219425689693775	-1.020859577113423	7.14298797847221e-5	-0.024942589840311523	-0.012544868115017023	0.04566220626253262	-2.305128874261466	20	20	20	20	20	20	20	20	20	20	20
phase/rho_eta/cells/0_0	0.0	0.0	0.5	1000	0.6319672701688556	0.6163355065666041	0.6334592354596623	0.8072923170731707	0.0014919652908067717	0.19095681050656663	-2.3349478783300723	-1.4198020726592175	-9.013526845735646	0.31357768927430596	-6.678578967405575	1.7333797619335236	-0.1506077079298621	-0.3527404828576152	0.6309403946416619	0.6288262969866455	0.00406996140310281	0.0030610104106836723	0.25311326102160064	0.2419180649447748	54.76232	61.28644499999998	-0.0156317636022514	0.1738330816135084	0.18946484521575985	0.9151458056708555	9.327104535009955	8.411958729339098	-0.2021327749277532	-0.0021140976550163143	-0.0010089509924191377	-0.011195196076825868	6.524125	0.006339034939161033	0.029330915403040524	0.031100102661619694	0.11326227344156332	1.9091840134446771	1.9113243708346634	0.021591553887259057	0.00485899633047609	0.0005485985517303353	0.010667460005060745	1.8084909310829318	-0.02889951621165016	0.11244277013712939	0.12437158225042193	0.678085142900692	5.331136470578448	4.411510845405319	-0.24732441658583965	-0.012284093854984478	-0.002157180957404291	-0.0335224464668566	2.738909979064143	-0.0023640109928526436	0.23522339308988743	0.25455810818109775	1.152206468441019	13.323072599441462	12.412406613272877	-0.15694113326966674	0.00805589854495185	0.0001392789725660154	0.011132054313204862	10.309340020935856	20	20	20	20	20	20	20	20	20	20	20
phase/rho_eta/cells/0_1	0.0	0.001	0.5	1000	0.5983263039399624	0.5890674155722325	0.7000895731707317	0.8112462242026266	0.10176326923076924	0.22217880863039396	-2.824137926799988	-1.7319478265930155	-4.704293948949162	0.32375250397325844	-1.880156022149174	2.0557003305662738	0.04693061613568183	-0.1528193571434633	0.7400850806097328	0.7332484048281257	0.015602676109788119	0.01330659742529608	0.4349039423307797	0.42302949405136364	41.582345000000004	43.704735	-0.009258888367729885	0.11115665103189491	0.12041553939962477	1.0921901002069725	5.028046452922421	3.935856352715448	-0.1997499732791451	-0.006836675781607016	-0.002296078684492037	-0.01187444827941599	2.122390000000002	0.004538279930097437	0.02572905506588027	0.02564718134422899	0.1427889735546965	1.578698928988555	1.5709828388318574	0.029736585062907946	0.007923901478238926	0.0013982587810952944	0.017620353754118474	1.3697933431322675	-0.018757617427062282	0.05730511988181153	0.06673537191838144	0.7933293438527207	1.72379161988074	0.6477514819777181	-0.2619893611117703	-0.02342159218032265	-0.005222667947612131	-0.04875427253396972	-0.7446204167442096	0.00023984069160251295	0.1650081821819783	0.1740957068808681	1.3910508565612243	8.332301285964103	7.223961223453179	-0.13751058544651992	0.00974824061710862	0.0006305105786280573	0.02500537597513774	4.989400416744214	20	20	20	20	20	20	20	20	20	20	20
phase/rho_eta/cells/0_2	0.0	0.01	0.5	1000	0.5723503236397749	0.4988300187617261	0.7007383395872421	0.8148414634146341	0.12838801594746715	0.316011444652908	-2.7535240474547913	-2.6777652214159215	-3.164597775544898	0.33647905082219165	-0.4110737280901079	3.014244272238113	0.924492610794758	0.7764328654306795	0.9712827953839774	0.9346645664984534	0.05979030508682616	0.06561180639842537	0.8128449087956028	0.7747612883140249	19.15644	20.220805	-0.07352030487804875	0.1141031238273921	0.18762342870544088	0.07575882603886976	3.501076826367091	3.425318000328221	-0.14805974536407868	-0.036618228885524094	0.00582150131159921	-0.03808362048157801	1.0643650000000004	0.011285373875944442	0.03264331348157275	0.033788520656668874	0.172322168492898	1.0786498355987415	1.0679027945350346	0.026895649840067135	0.007242204812530873	0.0024734857204715783	0.009480187397994376	0.5100943852302445	-0.0971408638633916	0.04577988349486928	0.11690324220816087	-0.28491561772456747	1.2434367741753567	1.1901717635965388	-0.2043529874382822	-0.051776337765102834	0.0006444362004167283	-0.05792588074587876	-0.003274818305520233	-0.0498997458927059	0.18242636415991492	0.25834361520272087	0.43643326980230696	5.758716878558825	5.660464237059903	-0.09176650328987515	-0.021460120005945355	0.010998566422781691	-0.01824136021727726	2.1320048183055214	20	20	20	20	20	20	20	20	20	20	20
phase/rho_eta/cells/0_4	0.0	0.03	0.5	1000	0.5854133958724201	0.4426580112570357	0.7361619652908067	0.8161624624765478	0.1507485694183865	0.37350445121951215	-2.1661693667077704	-3.1152314623581643	-1.776210097226294	0.3135513727216039	0.3899592694814761	3.428782835079768	1.2224257287126383	0.9869718345054483	0.9904898876835364	0.971739503431829	0.1303902195276271	0.1464378265598543	0.8671105819976918	0.8288388944730466	15.064435	16.2713	-0.1427553846153846	0.08000049718574112	0.22275588180112565	-0.9490620956503946	2.0897614699478977	3.0388235655982925	-0.23545389420718998	-0.018750384251707615	0.016047607032227195	-0.03827168752464506	1.206865000000001	0.008853229613483973	0.02823027427588151	0.02968348502713452	0.11474229560177712	0.8863305938493707	0.8902274885175918	0.03107876389644739	0.003243777925188228	0.002823913027870895	0.004726405635177628	0.2300050378481444	-0.16128540715560652	0.020913854063776993	0.1606276336206642	-1.189220480402943	0.234650216863163	1.1755560182354756	-0.3005024946237309	-0.025539689476285255	0.010137089137336408	-0.048164168209962825	0.725458923148741	-0.12422536207516266	0.13908714030770525	0.2848841299815871	-0.7089037108978462	3.944872723032632	4.902091112961109	-0.17040529379064906	-0.011961079027129975	0.021958124927117982	-0.0283792068393273	1.6882710768512608	20	20	20	20	20	20	20	20	20	20	20
phase/rho_eta/cells/2_0	0.85	0.0	0.5	1000	0.580935858348968	0.6479953752345214	0.9318054737335835	0.9523838180112569	0.3508696153846154	0.30438844277673544	-4.368303549103802	-1.0738067031647336	0.7130967086929199	0.7165319701567137	5.081400257796721	1.7903386733214472	-0.35582865393663665	-0.44135429717268765	0.4888438468983517	0.539953768065301	0.016699345421514807	0.014341140007188852	0.011075208524400892	0.027433715954047526	139.2406975	101.4388775	0.06705951688555348	0.02057834427767354	-0.04648117260787997	3.2944968459390673	0.003435261463793729	-3.2910615844752735	-0.08552564323605094	0.051109921166949436	-0.002358205414325959	0.01635850742964664	-37.80182	0.009531685260967033	0.004912799213840226	0.010059468630787098	0.5143053086992094	0.03093235008553283	0.5072638413917462	0.011837610109955501	0.0066672251054109705	0.0033062578782170103	0.0046473231062596826	4.530355512562192	0.04710947035530033	0.010295737348627713	-0.0675358824266832	2.218043463521731	-0.06130689132460542	-4.3527770064397595	-0.1103020459428948	0.037155258645169296	-0.00927828268351114	0.006631548379637579	-47.28396306281395	0.08700956341580662	0.030860951206719365	-0.02542646278907675	4.370950228356404	0.06817741425219288	-2.2293461625107875	-0.06074924052920708	0.06506458368872958	0.004561871854859224	0.0260854664796557	-28.319676937186046	20	20	20	20	20	20	20	20	20	20	20
phase/rho_eta/cells/2_1	0.85	0.001	0.5	1000	0.5729929549718574	0.6164058818011258	0.9427498076923078	0.9508415947467167	0.3697568527204503	0.33443571294559093	-4.015041788123001	-1.2639342365811859	0.45915732325038805	0.6944354604281767	4.474199111373389	1.9583696970093623	-0.2891435883640825	-0.37873577053451485	0.5647376152678862	0.6019219543825459	0.03771065437805353	0.02972289563239171	0.03772722108091666	0.06267593768288211	95.1667075	70.3124475	0.04341292682926832	0.008091787054409022	-0.035321139774859296	2.751107551541815	0.23527813717778873	-2.5158294143640267	-0.08959218217043241	0.037184339114659896	-0.007987758745661816	0.024948716601965445	-24.854259999999993	0.011142608939810337	0.003531693673867272	0.013235757117545252	0.4081095677302656	0.2368917208154658	0.4919983748343917	0.007617515045729432	0.006609791748128956	0.0033339079309583604	0.00710130393607545	2.8179826185976404	0.02009117828938021	0.0006998672422031654	-0.0630238978001875	1.896924409448192	-0.2605419327791589	-3.5455938476222046	-0.10553582439596132	0.02334988599119644	-0.014965708240340303	0.010085516646095121	-30.75236540562937	0.06673467536915642	0.015483706866614879	-0.00761838174953109	3.605290693635438	0.7310982071347363	-1.486064981105849	-0.0736485399449035	0.05101879223812335	-0.00100980925098333	0.039811916557835766	-18.956154594370616	20	20	20	20	20	20	20	20	20	20	20
phase/rho_eta/cells/2_2	0.85	0.01	0.5	1000	0.4930509099437148	0.4912172936210132	0.9367393996247655	0.9449705393996248	0.4436884896810508	0.45375324577861165	-3.8390410234117764	-2.126882662259584	0.4527496158105995	0.6825754878607445	4.291790639222376	2.809458150120329	0.13492101698004225	0.07152890123761091	0.8890382161738893	0.861649026370522	0.11558089458405248	0.0916276235913295	0.2825763811477908	0.29500001989067826	32.12771250000001	25.382962499999998	-0.0018336163227016893	0.008231139774859253	0.010064756097560983	1.7121583611521927	0.22982587205014493	-1.4823324891020477	-0.06339211574243132	-0.02738918980336716	-0.02395327099272297	0.012423638742887474	-6.744750000000001	0.02206962114097771	0.007263903343596394	0.024872122209104567	0.41358147903136727	0.21355350259464168	0.44044748662699973	0.02730523184551445	0.015255052214360153	0.005288471520949645	0.015650955061781935	0.8212444109799405	-0.048025864242446197	-0.006972384652184948	-0.04199319397027802	0.846522377081775	-0.21714674578358745	-2.4041996733160405	-0.12054262280628886	-0.05931838103927771	-0.03502216909712387	-0.02033418667588561	-8.4636343067294	0.04435863159704282	0.023434664201903453	0.062122706165399985	2.5777943452226104	0.6767984898838773	-0.560465304888055	-0.006241608678573783	0.004540001432543392	-0.012884372888322063	0.04518146416166056	-5.025865693270601	20	20	20	20	20	20	20	20	20	20	20
phase/rho_eta/cells/2_4	0.85	0.03	0.5	1000	0.42147026735459664	0.3415052626641651	0.9462651969981237	0.9479567495309569	0.5247949296435271	0.6064514868667917	-3.681950097020782	-2.9231008659683093	0.6955524875503944	0.6545058361792594	4.377502584571177	3.5776067021475684	0.4813894880511409	0.4583375188792395	0.9804773388946828	0.9657579627870764	0.23000604716618894	0.18148490663090103	0.43851745702982325	0.45061785107792174	22.88476	19.8013325	-0.07996500469043155	0.0016915525328330238	0.08165655722326456	0.758849231052473	-0.041046651371135036	-0.799895882423608	-0.02305196917190141	-0.014719376107606402	-0.04852114053528794	0.012100394048098453	-3.0834275	0.018772136610928945	0.005056531799244595	0.021417147624504786	0.3244921559891483	0.08614642473027546	0.2957637375248305	0.02053128052977793	0.005838658318546878	0.005631568202807797	0.009303411113797112	0.4643233802998638	-0.11925553816974471	-0.008891890154866444	0.03682995206836226	0.07967934310037217	-0.22135319053287644	-1.4189364994847837	-0.0660244331885316	-0.02693982841379619	-0.060308148247805636	-0.007371869201128506	-4.055267503991792	-0.04067447121111839	0.01227499522053249	0.12648316237816687	1.438019119004574	0.13925988779060638	-0.18085526536243213	0.019920494844728777	-0.002498923801416612	-0.03673413282277025	0.03157265729732541	-2.1115874960082075	20	20	20	20	20	20	20	20	20	20	20
phase/rho_eta/cells/3_0	1.0	0.0	0.5	1000	0.6063988320825515	0.682083095684803	0.9329198639774858	0.9859309615384616	0.32652103189493437	0.3038478658536586	-2.942008060102546	-1.1700470962838732	0.1654138750036091	0.6329349045803888	3.107421935106155	1.802982000864262	-0.3746009465418255	-0.398853149259068	0.5141439315290535	0.538762768411593	0.018621189526719702	0.015540238016586452	0.00867045813249214	0.010456192795760901	121.16325250000003	102.85420500000001	0.07568426360225136	0.053011097560975565	-0.022673166041275766	1.7719609638186724	0.46752102957677966	-1.3044399342418926	-0.024252202717242495	0.024618836882539564	-0.0030809515101332475	0.0017857346632687622	-18.3090475	0.01456502799777609	0.004535285557586714	0.016539480013651575	0.36720852811620347	0.3339192292543861	0.5245616828860954	0.007721390215465025	0.004697274755627494	0.005076436476857321	0.0003408249402020837	3.6701473751125744	0.045199309649775504	0.04351863579533597	-0.057290695557253996	1.0033846814875884	-0.23137994948213336	-2.402360154543394	-0.04041325817168376	0.014787327828846304	-0.013706055166871393	0.0010723798650835272	-25.990754239334134	0.10616921755472722	0.06250355932661517	0.011944363474702461	2.540537246149756	1.1664220086356927	-0.20651971394039115	-0.008091147262801236	0.03445034593623282	0.007544152146604898	0.002499089461453997	-10.627340760665863	20	20	20	20	20	20	20	20	20	20	20
phase/rho_eta/cells/3_1	1.0	0.001	0.5	1000	0.584325605065666	0.6239633114446529	0.9391037945590993	0.9853345028142589	0.35477818949343337	0.36137119136960594	-2.8325677450534124	-1.544376354201145	-0.29133207970974295	0.5710864295547188	2.5412356653436694	2.1154627837558637	-0.28687516661784473	-0.34935406937133695	0.5870127455357264	0.6297850573448005	0.03071258411250862	0.028776388663230755	0.023202839957950964	0.027987217981495848	82.16753000000001	69.3931575	0.03963770637898687	0.04623070825515951	0.006593001876172626	1.2881913908522669	0.8624185092644618	-0.4257728815878054	-0.06247890275349225	0.04277231180907432	-0.0019361954492778707	0.004784378023544887	-12.7743725	0.014660691092786372	0.006637539830744624	0.014141718686802942	0.33475234336313175	0.7327099449788941	0.8142175310965564	0.005728608920875685	0.006784486803361123	0.004194983428021337	0.0014991009140143646	2.8964026111156067	0.008952527267535346	0.03233817772731775	-0.023005955505981425	0.5875466839236823	-0.6711610304805524	-2.1299497596938437	-0.07446901902318309	0.028572217732823754	-0.010716396671970758	0.0016467237505273392	-18.836612836316	0.0703228854904384	0.060123238783001264	0.036191959258326675	1.9888360977808515	2.395998049009476	1.2784039965182328	-0.05048878648380141	0.05697240588532489	0.006844005773415017	0.007922032296562435	-6.712132163683998	20	20	20	20	20	20	20	20	20	20	20
phase/rho_eta/cells/3_2	1.0	0.01	0.5	1000	0.4520395403377111	0.37293968105065667	0.9383629455909943	0.9839949108818011	0.48632340525328327	0.6110552298311445	-3.8664596267214684	-3.252759298328491	0.32338129116145653	0.43230595842995195	4.189840917882925	3.685065256758443	0.13447759649926816	0.03949874741552742	0.9336255082734496	0.9478822547016762	0.09534242572622458	0.08897721405544218	0.10519816571928778	0.1103872472416284	28.667920000000002	26.733097499999996	-0.0790998592870544	0.04563196529080681	0.12473182457786118	0.6137003283929768	0.10892466726849537	-0.5047756611244812	-0.09497884908374073	0.014256746428226181	-0.006365211670782403	0.005189081522340643	-1.9348225000000006	0.022242254146045463	0.005289658159870746	0.024352486420183568	0.4077680440477066	0.1524319316923868	0.46537227943471354	0.037788913539246696	0.005195802412548033	0.009349544956142403	0.004165459405265331	1.5121188721480365	-0.1256534322389905	0.03456058352260015	0.07376148471576527	-0.23976799641790025	-0.2101190324235946	-1.4788110362361622	-0.1740719541113399	0.00338180699681042	-0.025934034161760336	-0.0035293252105410254	-5.0997236725306045	-0.032546286335118295	0.056703347059013476	0.1757021644399571	1.467168653203854	0.4279683669605853	0.4692597139871997	-0.015885744056141543	0.025131685859641942	0.013203610820195529	0.013907488255222311	1.2300786725306034	20	20	20	20	20	20	20	20	20	20	20
phase/rho_eta/cells/3_4	1.0	0.03	0.5	1000	0.40594824108818006	0.2792538367729831	0.9422288414634148	0.9846712335834896	0.5362806003752345	0.7054173968105065	-3.5546396163641774	-3.584662708010369	-0.20634084973309513	0.463585795310878	3.348298766631083	4.048248503321247	0.5158098808142442	0.4685708420962249	0.9872266591808009	0.9875376987530092	0.22082446608418974	0.2001422111151423	0.15606507650040252	0.151574252199632	22.3382925	21.432374999999997	-0.12669440431519696	0.042442392120075036	0.169136796435272	-0.03002309164619089	0.6699266450439731	0.6999497366901641	-0.04723903871801935	0.0003110395722082826	-0.0206822549690474	-0.004490824300770536	-0.9059175000000002	0.01932485774972881	0.005045803619717446	0.018800813461761993	0.2811076783146432	0.2486075456161935	0.3205907413564089	0.028968483894339325	0.004288854826229511	0.010401064808121396	0.004729051143954031	0.8422417389049407	-0.16714179643339822	0.031881403770185904	0.12978624161736058	-0.6183882242376122	0.1495850719618691	0.028945603410607368	-0.10787077232861125	-0.008665636744955255	-0.04245193380390523	-0.014388842099593456	-2.6687497191547243	-0.08624701219699572	0.05300338046996417	0.2084873512531834	0.5583420409452304	1.1902682181260773	1.3709538699697208	0.013392694892572561	0.009287715889371821	0.0010874238658104343	0.005407193498052383	0.8569147191547237	20	20	20	20	20	20	20	20	20	20	20
phase/rho_r/cells/0_0	0.0	0.02	0.5	1000	0.5833581988742964	0.46918303001876166	0.7067338273921202	0.8155818667917449	0.12337562851782365	0.34639883677298317	-2.420288142785329	-2.9252049119383545	-2.544714712823917	0.32241079605033246	-0.12442657003858766	3.247615707988687	1.1534012752907015	0.9612093371341413	0.9890748418986254	0.9593427657080269	0.09714798104820702	0.10886226600795887	0.8554492596867911	0.8076278634094349	16.246019999999998	17.6793975	-0.11417516885553472	0.10884803939962469	0.22302320825515953	-0.5049167691530256	2.8671255088742496	3.372042278027275	-0.19219193815656035	-0.0297320761905985	0.011714284959751835	-0.047821396277356085	1.4333774999999995	0.008534107761095203	0.02972409745792602	0.03023337859760106	0.10144251077527301	1.2522876123875606	1.2334376799836855	0.022347208745558258	0.0024951706797652425	0.0030938053138098317	0.0056380051079341145	0.29908162836808033	-0.13203726168241964	0.046634788424608636	0.15974401960434714	-0.7172383843452462	0.24605741310953588	0.7904275442078426	-0.23896518360989755	-0.03495452844320149	0.005238876018291609	-0.059621876587139105	0.8073924575940007	-0.09631307602864982	0.17106129037464074	0.2863023969059719	-0.29259515396080504	5.488193604638964	5.953657011846707	-0.14541869270322316	-0.024509623937995512	0.018189693901212063	-0.036020915967573064	2.0593625424059985	20	20	20	20	20	20	20	20	20	20	20
